Movie,Rating,Genre,Genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Ninja 4 The Annihilation,3.5,Action,Rough, Suspenseful, Exciting, master_warrior, one_man_army, partners_against_crime, daring_rescue, save_the_day, terrorism, heroic_mission, Tough_Heroes, Chases_and_races, Danger, Heroes, Partners, Rivalry, buddies, gang, soldier, espionage, vengeance, Confined, Crimes, Deadly, Escapades, Undercover, ACTION, independent, martial_arts, ADVENTURE, 20th_century, 80s, New_York, USA, Serious, Realistic, Fast, Profanity, Violent_Content,,,,,,,,,,,
Jaws of Satan,3.5,Thriller,Scary, dangerous_animal, deadly_creature, vengeance, curses_spells_and_rituals, Danger, Deadly, Supernatural, clergy, small_town_life, Escapades, Rivalry, Disorder, HORROR, independent, 80s, Small_town, Serious, Fantastic, Nudity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prime Evil,3.5,Thriller,Suspenseful, Scary, supernatural_ability, save_the_world, afterlife, apocalypse, curses_spells_and_rituals, disaster, reincarnation, good_versus_evil, Danger, Deadly, Escapades, Supernatural, best_friends, clergy, prostitute, track_down, sexual_abuse, plague, working_undercover, Religions_or_Cults, city_life, Crimes, Heroes, Rivalry, HORROR, PERIOD, THRILLER, independent, 16th_century, New_York, Urban, USA, Church, gory, Gothic, Serious, Fantastic, Nudity, Sexual_Content, Strong_Violent_Content,,,,,,,,
Going Ape,3.5,Comedy,Humorous, nothing_goes_right, Disorder, pets, parents_and_children, animal_life, Family_relations, COMEDY, FAMILY, 80s, Estate, Not_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhinestone,3.6,Comedy,Humorous, odd_couple, against_the_odds, fish_out_of_water, Way_of_Life, Misfit, Disorder, Artists_and_showbiz, musician's_life, teaching_the_ways_of_the_world, Ambition, Love_and_romance, Partners, COMEDY, ROMANCE, MUSIC, 80s, New_York, USA, Nightclub, Silly_Humor, Strong_Female_Presence, Semi_Serious, Realistic, Country,,,,,,,,,,,,,,,,,,,,,,,,,
Bad Girls from Mars,3.6,Comedy,Rough, Scary, Suspenseful, Sexy, serial_killer, murder, woman_in_danger, filmmaking, Crimes, Deadly, showbiz, Danger, Law_enforcement, THRILLER, 80s, California, Europe, USA, Hollywood, Campy, Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caddyshack 2,3.6,Comedy,Feel_Good, Humorous, Witty, contests_and_competitions, ego_clash, friendship, parents_and_children, social_differences, fish_out_of_water, Ambition, Misfit, Family_relations, Disorder, underdog, blind_ambition, fall_in_love, Love_and_romance, Rivalry, Society, Friends, COMEDY, SPORT, 20th_century, 80s, USA, slapstick, Silly_Humor, Not_Serious, Realistic, Animation_&_Live_Action,,,,,,,,,,,,,,,,,,,,
Gorp,3.6,Comedy,Humorous, looking_for_sex, workplace_situations, Way_of_Life, Youth, Disorder, Workplace, buddies, obnoxious_boss, prank, uninhibited_rivalry, Rivalry, Couples, Power_relations, Friends, COMEDY, independent, 20th_century, 70s, New_York, USA, Silly_Humor, Not_Serious, Realistic, Brief_Nudity, Drugs/Alcohol, Profanity,,,,,,,,,,,,,,,,,,,,,,,
Cavegirl,3.6,Comedy,Sexy, Humorous, Sexual, time_travel, goofy_hero, teenage_life, Love_and_romance, Youth, COMEDY, independent, ROMANCE, Prehistory, Silly_Humor, Not_Serious, Semi_fantastic, Nudity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Eagle,3.6,Drama,Rivalry, secret_agents, special_agents, chase, espionage, Chases_and_races, Danger, Escapades, Heroes, Undercover, ACTION, independent, martial_arts, ADVENTURE, 80s, Island, Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weekend Pass,3.6,Comedy,Humorous, Sexual, buddies, womanizer, looking_for_sex, Partners, Couples, Friends, athlete's_life, gang, friendship, infidelity, cons_and_scams, down_on_your_luck, COMEDY, independent, 80s, California, USA, bar, beach, Los_Angeles, Grossout_humor, Campy, Semi_Serious, Realistic, Nudity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,
